"","ccode","year","X.1","CCodeA3","X","CCodeA3.x","Country.Name.x","GDP","GDPGrowth","polity2","durable","trade.in.GDP","UNCTAD.FDI.out","UNCTAD.FDI.outstock","UNCTAD.FDI.in","UNCTAD.FDI.in.stock","GDP.PerCapita","GDP.PerCapita.PPP","ExPriskShort","ExPriskLongMed","ExPriskSpecial","CommRisk","WarRiskFDI","FDIExpro","FDITransfer","PRS_VA","PRS_PV","PRS_GE","PRS_RQ","PRS_RL","PRS_CC","vae","pve","gee","rqe","rle","cce","tech.ex","TaxRate","icrg_qog","ti_cpi","gwf_regimetype","gwf_party","gwf_personal","gwf_military","gwf_monarch","CHN","v2x_polyarchy","v2x_libdem","v2x_delibdem","v2x_partipdem","v2x_egaldem","ccodecow","ccodealp","imf_ab","imf_exp","imf_gd","imf_gdpgr","imf_gns","imf_inflch","imf_inv","imf_nd","imf_ppgdp","imf_ue","bti_cps","unna_er","unna_gcf","hf_taxbur","ictd_taxcorp","ictd_taxgs","ictd_taxinc","ictd_taxind","ictd_taxindirect","ictd_taxpaywf","ictd_taxprop","ictd_taxtrade","bmr_dem","dpi_checks","gir_ga","sgi_qdai","sgi_qdcr","sgi_qdrl","no_ufs","p_autoc","p_democ","dpi_pr","iaep_evp","iaep_lap","iaep_lrit","iaep_lvp","h_polcon5","p_fragment","p_parcomp","p_parreg","p_xconst","p_xrcomp","p_xropen","h_lfup","ht_partsz","jw_avgballot","jw_avgballot2","jw_avgvote","jw_avgvote2","jw_indy","jw_indy2","jw_mdist","jw_mdist2","jw_mmdballot","jw_mmdballot2","jw_oneparty","jw_persr","jw_smdballot","jw_smdvote","vi_rcbg","vi_rcbm","vi_rsg","vi_rsm","vi_udr","vi_wcoord","wdi_agedr","vi_wgi","wdi_empagr","wdi_empind","wdi_empser","wdi_lfpedua","wdi_lfpedub","wdi_lfpedui","wdi_oilrent","wef_elec","wef_qair","wef_qoi","wef_qport","wef_qrail","wef_qroad","gcb_ppa","gcb_pparl","CCodeA3.y","Country.Name.x.1","Country.Code.x","PA.NUS.FCRF","PX.REX.REER","Country.Name.y","Country.Code.y","TM.VAL.AGRI.ZS.UN","TM.VAL.FOOD.ZS.UN","TM.VAL.FUEL.ZS.UN","TM.VAL.MANF.ZS.UN","TM.VAL.MMTL.ZS.UN","TM.VAL.MRCH.CD.WT","Country.Name.x.2","Country.Code.x.1","TM.VAL.INSF.ZS.WT","TM.VAL.OTHR.ZS.WT","TM.VAL.SERV.CD.WT","TX.VAL.INSF.ZS.WT","TX.VAL.OTHR.ZS.WT","TX.VAL.SERV.CD.WT","Country.Name.y.1","Country.Code.y.1","NV.IND.MANF.ZS","NV.IND.TOTL.ZS","NV.SRV.TOTL.ZS","YEAR.x","Numberofproducts","YEAR.y","ConcentrationIndex","YEAR","DiversificationIndex"
"767",439,2003,778,"BFA",110,"BFA","Burkina Faso",4205691222.11396,7.80243989821501,0,2,30.7325181469586,1.918444597,3.361804053,29.12250516,51.86728383,332.344305065633,993.26806080577,NA,NA,NA,NA,NA,NA,NA,0.541666666666667,0.712121212121212,0.25,0.727272727272727,0.583333333333333,0.333333333333333,-0.309724420309067,0.0668724700808525,-0.557386934757233,-0.302667707204819,-0.540295362472534,-0.0119320498779416,4.99486230534168,NA,0.3888889,NA,"personal",0,1,0,0,0,0.537517468765442,0.32977226176463,0.445955455637693,0.266085817773143,0.395358379569659,439,"BFA",-9.645,19.8,44.619,7.81,8.074,2.04,17.719,NA,NA,NA,NA,581.200313864167,21.3061228163409,77.1,1.49375711836654,6.02413829653575,2.75015009189676,0.916716697298919,8.10721329173731,0.135052013441359,0.0695722493485787,1.80478599780725,0,1,NA,NA,NA,NA,1,2,2,1,"1","1",3,"1",0.468928714168714,0,4,3,3,0,0,NA,0.51351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,97.3928544298358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BFA","Burkina Faso","BFA",581.2003139,NA,"Burkina Faso","BFA",0.691028665,19.07484391,16.84912366,62.56806928,0.813662093,9.25e+08,"Burkina Faso","BFA",NA,NA,NA,NA,NA,NA,"Burkina Faso","BFA",13.21930706,19.63226201,39.79910397,"Burkina Faso",71,"Burkina Faso",0.675963315,"Burkina Faso",0.831702043
"768",439,2004,840,"BFA",111,"BFA","Burkina Faso",4838551099.70985,4.47847434866785,0,3,37.1285844672402,-8.947821725,3.63388693,14.34831578,48.81659876,371.323086483012,1035.52289952551,NA,NA,NA,NA,NA,NA,NA,0.541666666666667,0.666666666666667,0.25,0.727272727272727,0.583333333333333,0.333333333333333,-0.433708846569061,-0.0823011547327042,-0.514618575572968,-0.330673903226852,-0.566935896873474,-0.135678380727768,11.3653069317145,NA,0.3888889,NA,"personal",0,1,0,0,0,0.537517468765442,0.323164374495328,0.469944871611199,0.264893396808926,0.395358379569659,439,"BFA",-10.979,22.791,45.836,4.478,5.226,-0.4,16.205,NA,NA,NA,NA,528.284809305,21.6631528954088,77.7,NA,6.93725962822977,2.85056140105147,NA,9.53107227373196,0.159915723511401,0.161659451811303,2.48095800492939,0,1,NA,NA,NA,NA,1,2,2,1,"1","1",3,"1",0.468928714168714,0,4,3,3,0,0,NA,0.51351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.8861168561002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BFA","Burkina Faso","BFA",528.2848093,NA,"Burkina Faso","BFA",0.679473918,17.55247429,16.10590703,64.87100448,0.761580165,1.27e+09,"Burkina Faso","BFA",NA,NA,NA,NA,NA,NA,"Burkina Faso","BFA",13.1939144,19.3933962,41.6493195,"Burkina Faso",81,"Burkina Faso",0.718527031,"Burkina Faso",0.829179844
"769",439,2005,904,"BFA",112,"BFA","Burkina Faso",5462709498.45119,8.66186160516736,0,4,35.5357195534817,-0.195272509,7.409578859,34.1518348,75.36728671,406.998807060623,1127.55874317235,NA,NA,NA,NA,NA,NA,NA,0.5,0.712121212121212,0.25,0.727272727272727,0.583333333333333,0.333333333333333,-0.446520090103149,-0.0648551359772682,-0.578771650791168,-0.401021599769592,-0.520029127597809,-0.125747576355934,22.4762716993915,47.6,0.3888889,34,"personal",0,1,0,0,0,0.544451917047394,0.327008994453506,0.463424603920608,0.267738537363613,0.398627241510035,439,"BFA",-11.608,22.732,44.092,8.665,8.708,6.409,20.316,NA,NA,NA,8,527.46814284,24.0957796630463,77.6,NA,6.44679356937459,2.76497089488337,NA,8.76188378496625,0.152345246734448,0.0703034922878571,2.17331772488315,0,1,NA,NA,NA,NA,NA,2,2,1,"1","1",3,"1",0.468928714168714,0,4,3,3,0,0,NA,0.51351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3161927038799,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BFA","Burkina Faso","BFA",527.4681428,NA,"Burkina Faso","BFA",0.644250535,18.28498379,19.88418375,60.47400187,0.641576247,1.26e+09,"Burkina Faso","BFA",13.81898817,12.60567236,346257878.3,18.50684495,4.135625597,59548620,"Burkina Faso","BFA",10.56973942,16.25807549,40.2059412,"Burkina Faso",89,"Burkina Faso",0.724793238,"Burkina Faso",0.812874622
"770",439,2006,972,"BFA",113,"BFA","Burkina Faso",5816310157.71765,6.25315860358158,0,5,36.9575709986318,1.005947714,8.434574326,33.59406376,169.5548207,420.582523292431,1198.50951694667,4,7,5,"C",4,4,6,0.5,0.712121212121212,0.25,0.772727272727273,0.583333333333333,0.333333333333333,-0.341833859682083,0.156172335147858,-0.76233696937561,-0.343610554933548,-0.431035161018372,-0.309910446405411,NA,47.6,0.3888889,32,"personal",0,1,0,0,0,0.581647957347789,0.345452809343678,0.480411837275034,0.352873599839449,0.422026421989032,439,"BFA",-9.515,24.612,22.599,6.252,7.597,2.336,17.112,NA,NA,NA,NA,522.890109610833,20.8763975561694,77.6,NA,6.39195248741836,2.81980278700311,NA,9.07646837027741,0.160887306966982,0.0684010533319389,2.55351062942068,0,1,NA,NA,NA,NA,NA,2,2,1,"1","1",3,"0",0.468928714168714,0,4,3,3,0,0,NA,0.51351351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.3274920417329,NA,78.4199981689453,5.34000015258789,13.5200004577637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BFA","Burkina Faso","BFA",522.8901096,NA,"Burkina Faso","BFA",NA,NA,NA,NA,NA,1.319e+09,"Burkina Faso","BFA",16.84784709,3.115493549,346395918.9,2.074115044,-0.919524336,55323287.76,"Burkina Faso","BFA",10.58566905,16.39392613,43.06408035,"Burkina Faso",117,"Burkina Faso",0.676280073,"Burkina Faso",0.802595372
"771",439,2007,1040,"BFA",114,"BFA","Burkina Faso",6771277870.96412,5.65500511828274,0,6,35.4245345810243,0.225344119,9.843063064,343.5350233,559.467945,475.110012184526,1261.416063903,4,7,5,"C",4,4,6,0.458333333333333,0.712121212121212,0.25,0.772727272727273,0.583333333333333,0.333333333333333,-0.307009160518646,0.307696729898453,-0.753419637680054,-0.264643490314484,-0.399378418922424,-0.331875383853912,5.66952009205404,47.6,0.3888889,29,"personal",0,1,0,0,0,0.589369346807655,0.352235033553333,0.508820085746654,0.355579710648216,0.421685145222617,439,"BFA",-8.269,25.686,25.331,4.108,10.54,-0.233,18.809,NA,NA,NA,8,479.2667825875,22.24629504204,77.4,NA,6.69625661660164,3.02445255028432,NA,9.43588104205351,0.162421950292828,0.0628517241219926,2.60604698528247,0,1,NA,NA,NA,NA,NA,2,2,1,"1","1",3,"0",0.468928714168714,0,4,3,3,0,0,NA,0.7227723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,96.1754785142606,NA,NA,NA,NA,NA,NA,NA,NA,3.07311651103565,3.39979564295354,2.34026456365272,3.93333333333333,NA,2.36425156297337,NA,NA,"BFA","Burkina Faso","BFA",479.2667826,NA,"Burkina Faso","BFA",0.703951209,15.95381074,21.90748258,60.35891622,0.885021027,1678113000,"Burkina Faso","BFA",15.98425008,11.50512593,434528341.1,14.81669111,7.31902413,78254953.95,"Burkina Faso","BFA",10.11472775,17.37260142,45.81329378,"Burkina Faso",99,"Burkina Faso",0.703276577,"Burkina Faso",0.808942108
"772",439,2008,1109,"BFA",115,"BFA","Burkina Faso",8369637065.40255,7.29449815007297,0,7,36.3105384865982,-0.23447706,3.880467184,105.7714854,325.5518898,569.761278420207,1338.8602973718,NA,NA,NA,NA,NA,NA,NA,0.458333333333333,0.712121212121212,0.25,0.772727272727273,0.583333333333333,0.333333333333333,-0.283480763435364,0.120162971317768,-0.48979777097702,-0.193982556462288,-0.344881445169449,-0.30482292175293,0.676025451841119,44.5,0.3888889,35,"personal",0,1,0,0,0,0.595193273609212,0.360623799962512,0.500949020980294,0.363744250103463,0.423522719308396,439,"BFA",-11.465,20.909,25.163,5.8,8.584,10.668,20.049,NA,NA,NA,NA,447.805255560774,25.41248340101,77.5,NA,6.50538998588302,2.76067768431382,NA,8.88500852192214,0.133137898605885,0.0856112278676798,2.18307515118188,0,1,NA,NA,NA,NA,NA,2,2,1,"1","1",3,"0",0.367258329238329,0,4,3,3,0,0,NA,0.7227723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.8848479643864,NA,NA,NA,NA,NA,NA,NA,NA,3.18740408114493,3.53321772973998,2.63570162843987,3.94117128661972,NA,2.68190139198266,NA,NA,"BFA","Burkina Faso","BFA",447.8052556,NA,"Burkina Faso","BFA",0.739599379,16.74570219,23.87450171,57.75365947,0.641480111,2017741000,"Burkina Faso","BFA",16.24456131,16.74662328,590234251.9,1.953162958,25.49217763,114904859.6,"Burkina Faso","BFA",7.918586263,14.93044096,41.5320359,"Burkina Faso",78,"Burkina Faso",0.51468341,"Burkina Faso",0.802197996
"773",439,2009,1178,"BFA",116,"BFA","Burkina Faso",8369175126.25316,2.96201437138612,0,8,40.4208553601654,8.483944886,11.85278564,100.8966805,571.3780593,552.745552106433,1347.57924167077,NA,NA,NA,NA,NA,NA,NA,0.458333333333333,0.689393939393939,0.25,0.772727272727273,0.583333333333333,0.333333333333333,-0.289742320775986,0.0349414087831974,-0.585571944713593,-0.111920461058617,-0.207123845815659,-0.335337460041046,0.513097165946037,44.5,0.3888889,36,"personal",0,1,0,0,0,0.590606089529458,0.354554646365035,0.516203682433932,0.3581333558488,0.426270895042914,439,"BFA",-4.713,24.203,28.494,2.962,13.205,0.864,17.918,NA,NA,NA,6.5,472.186290754893,24.8715398766641,80.7,NA,7.15874498014834,2.70002859449214,NA,9.81322482609235,NA,NA,2.26984596931533,0,1,NA,NA,NA,NA,NA,2,2,1,"1","1",3,"0",0.367258329238329,0,4,3,3,0,0,NA,0.7227723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.4575679381976,NA,NA,NA,NA,NA,NA,NA,NA,3.03624370172414,3.04400258965517,2.78675566293103,3.99703219224138,1.98509315431034,2.76769280431034,NA,NA,"BFA","Burkina Faso","BFA",472.1862908,NA,"Burkina Faso","BFA",0.680065973,15.71642384,23.5835973,58.95316486,0.647898022,1870281000,"Burkina Faso","BFA",14.3483923,18.34671793,546411458.9,1.549728536,25.74428733,141986333.2,"Burkina Faso","BFA",8.403391966,17.59685248,42.35713315,"Burkina Faso",87,"Burkina Faso",0.52597913,"Burkina Faso",0.814715725
"774",439,2010,1249,"BFA",117,"BFA","Burkina Faso",8979966766.07232,5.37337312603061,0,9,48.8668309061283,-3.5313572,7.577732873,34.61901118,353.8536438,575.446452687734,1394.58472667042,NA,NA,NA,NA,NA,NA,NA,0.458333333333333,0.666666666666667,0.25,0.772727272727273,0.583333333333333,0.333333333333333,-0.25295028090477,-0.117637142539024,-0.56884640455246,-0.156400963664055,-0.194490328431129,-0.350611090660095,7.80400790995068,44.8,0.3888889,31,"personal",0,1,0,0,0,0.586203098483513,0.36711790959578,0.474194490931775,0.347718952634044,0.401201454267019,439,"BFA",-2.232,22.833,29.317,8.446,15.788,-0.608,18.02,NA,NA,NA,NA,495.277021572396,26.9308633703348,80.4,NA,7.15896545754198,3.0038875161043,NA,9.71766605134939,NA,NA,2.17646939789593,0,1,NA,NA,NA,NA,NA,2,2,1,"1","1",3,"0",0.367258329238329,0,4,3,3,0,0,NA,0.7227723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.8985985605555,NA,NA,NA,NA,NA,NA,NA,NA,2.18877905,2.9736034,2.79005545,3.93302425,1.75361015,2.58503035,NA,NA,"BFA","Burkina Faso","BFA",495.2770216,NA,"Burkina Faso","BFA",0.742460113,15.11240441,21.98455543,61.01781107,0.879119862,2048216000,"Burkina Faso","BFA",12.28355915,35.38236443,816944825.6,5.051090438,51.21168217,264781111,"Burkina Faso","BFA",7.217490176,21.01560605,38.84237036,"Burkina Faso",133,"Burkina Faso",0.505157595,"Burkina Faso",0.818341708
"775",439,2011,1320,"BFA",118,"BFA","Burkina Faso",10724063457.8326,6.62686519230525,0,10,58.1539870387695,102.2387712,105.8069556,143.6573095,646.9057778,666.840410055466,1472.71648241138,NA,NA,NA,NA,NA,NA,NA,0.416666666666667,0.609848484848485,0.25,0.590909090909091,0.5,0.333333333333333,-0.280185461044312,-0.55538147687912,-0.559045970439911,-0.17953497171402,-0.358949095010757,-0.367860317230225,5.90104616738956,42.7,0.37037039,30.46324,NA,0,0,0,0,0,0.558127576520966,0.349323920734365,0.472203899045872,0.316446679547363,0.399188908076041,439,"BFA",-1.533,22.07,29.804,6.627,13.879,2.769,15.412,NA,NA,NA,7,471.8661140917,27.9670937936361,80.5,NA,6.96991219135857,3.69739316984176,NA,9.37292132793131,NA,NA,2.0986806768423,NA,1,48.1770820617676,NA,NA,NA,NA,2,2,1,"1","1",3,"0",0.367258329238329,0,4,3,3,0,0,NA,0.7227723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.7165182028098,NA,NA,NA,NA,NA,NA,NA,NA,1.89899109746836,3.08727277088608,2.73245723670886,3.66469508227848,1.84457715443038,2.50180997468354,NA,NA,"BFA","Burkina Faso","BFA",471.8661141,NA,"Burkina Faso","BFA",0.661120597,16.59506498,23.64491887,58.11473988,0.859404307,2406396000,"Burkina Faso","BFA",13.20666642,37.85891043,1130447778,4.177474035,63.2664263,393819336.6,"Burkina Faso","BFA",7.01767595,24.70240036,36.62106878,"Burkina Faso",108,"Burkina Faso",0.552393496,"Burkina Faso",0.808445936
"776",439,2012,1392,"BFA",119,"BFA","Burkina Faso",11166063466.5623,6.45269875497425,0,11,62.6790476334154,72.95990222,182.8132826,329.3008989,997.8075601,673.822818226635,1549.4802661889,4,7,5,"C",5,4,6,0.458333333333333,0.643939393939394,0.25,0.545454545454545,0.5,0.333333333333333,-0.30497083067894,-0.573129236698151,-0.62398898601532,-0.118860259652138,-0.436797350645065,-0.478886276483536,8.20416123796523,42.7,0.3611111,38,NA,0,0,0,0,0,0.550239727788123,0.34691948733897,0.44913376704271,0.319612437639557,0.384792814532222,439,"BFA",-6.969,25.501,28.348,6.453,7.907,3.817,14.875,NA,NA,NA,NA,510.52713590197,32.4521653769144,80.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2,1,"1","1",3,"0",0.367258329238329,0,4,3,3,0,0,NA,0.69306928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,94.2980691214198,NA,NA,NA,NA,NA,NA,NA,NA,2.27180751111111,3.31199770864198,2.72870955061728,3.59974394567901,1.99564423703704,2.60690387160494,NA,NA,"BFA","Burkina Faso","BFA",510.5271359,NA,"Burkina Faso","BFA",0.492360535,13.1397294,25.87340914,60.07904053,0.38763948,3129099551,"Burkina Faso","BFA",21.36562144,27.05197242,1170188533,27.66862769,38.0453836,407862746.9,"Burkina Faso","BFA",6.751753945,22.37308217,37.44651858,"Burkina Faso",113,"Burkina Faso",0.69374246,"Burkina Faso",0.797645912
"777",439,2013,1464,"BFA",120,"BFA","Burkina Faso",11947176341.9966,5.79258931687122,0,12,67.2680508872433,58.29042183,251.6305365,490.2640677,1552.185493,699.781537016479,1616.77927059162,4,7,5,"C",5,5,6,0.458333333333333,0.609848484848485,0.25,0.545454545454545,0.5,0.333333333333333,-0.255426049232483,-0.763390123844147,-0.660841941833496,-0.174999266862869,-0.530449867248535,-0.523092865943909,13.6787687706147,41.3,0.3611111,38,NA,0,0,0,0,0,0.650555579524802,0.455128377184769,0.526967693778992,0.379309939791272,0.432360330062432,439,"BFA",-11.276,28.448,29.323,5.659,6.953,0.525,18.228,NA,NA,NA,7.5,494.04003744699,32.417246113983,81.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2,1,"","",NA,"",0.484713648293963,0,4,3,3,0,0,NA,0.69306928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.7095070442511,NA,NA,NA,NA,NA,NA,NA,NA,1.98054089183674,3.08082528877551,2.54412163469388,3.51863309285714,1.81900578469388,2.56776567244898,NA,NA,"BFA","Burkina Faso","BFA",494.0400374,NA,"Burkina Faso","BFA",0.441018032,12.0515485,26.13046338,60.79241304,0.509840484,4364828759,"Burkina Faso","BFA",17.63612512,24.68261998,1407262099,20.11064513,33.20738774,458100402.5,"Burkina Faso","BFA",5.346687939,18.76143924,40.05936246,"Burkina Faso",105,"Burkina Faso",0.618917937,"Burkina Faso",0.781380949
"778",439,2014,1536,"BFA",121,"BFA","Burkina Faso",12377391462.6377,4.32683735691617,0,13,60.8645087365644,69.45278764,285.0807817,355.9297351,1692.187354,703.821656461717,1666.89454400624,4,7,5,"C",5,5,6,0.416666666666667,0.609848484848485,0.25,0.590909090909091,0.5,0.416666666666667,-0.351851880550385,-0.787128567695618,-0.57882958650589,-0.308936774730682,-0.547252774238586,-0.464837610721588,10.649782456763,41.3,0.36342594,38,NA,0,0,0,0,0,0.5791647606401,0.41519881606448,0.507137883644967,0.340206019448193,0.388000539456297,439,"BFA",NA,NA,NA,NA,NA,-0.258,NA,NA,NA,NA,NA,494.414952864937,32.2961724728535,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,2,2,1,"","",NA,"",0.484713648293963,0,4,3,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.0146834471638,NA,NA,NA,NA,NA,NA,NA,NA,1.69483464469107,3.02565593548387,2.36945224428657,3.13484798344485,1.83446485859395,2.45653663859046,NA,NA,"BFA","Burkina Faso","BFA",494.4149529,NA,"Burkina Faso","BFA",0.487586287,12.65406207,31.34049876,54.97683533,0.482012575,3580797508,"Burkina Faso","BFA",18.47855089,25.42796022,1296257316,18.88205707,34.41104385,426647695,"Burkina Faso","BFA",6.271112601,19.80378354,40.33418699,"Burkina Faso",102,"Burkina Faso",0.565903433,"Burkina Faso",0.769344892
"779",439,2015,1607,"BFA",122,"BFA","Burkina Faso",10419303761.3524,3.894548056942,6,0,62.3343770669398,14.09425877,269.4763905,231.7262454,1744.960361,575.314454176311,1699.8799348695,4,7,5,"C",5,6,6,0.583333333333333,0.632575757575758,0.25,0.590909090909091,0.5,0.416666666666667,-0.112959317862988,-0.611107409000397,-0.586617648601532,-0.371362417936325,-0.527029812335968,-0.283615231513977,4.98216283556534,41.3,0.3888889,38,NA,0,0,0,0,0,0.373255546022457,0.301265344915519,0.377262669604171,0.240418218772717,0.275125238755463,439,"BFA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,591.449507501328,32.6728535594047,82.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,1,7,1,"","",NA,"",0.484713648293963,0,4,3,6,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,92.2404614970802,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BFA","Burkina Faso","BFA",591.4495075,NA,"Burkina Faso","BFA",0.459359594,13.95814907,25.82078711,59.12036599,0.550416497,3080057486,"Burkina Faso","BFA",18.72518063,25.87652428,1155120761,19.51850679,35.30124296,368365681.3,"Burkina Faso","BFA",6.621671882,18.9962275,41.99114579,"Burkina Faso",99,"Burkina Faso",0.64459402,"Burkina Faso",0.883651249
"780",439,2016,1679,"BFA",123,"BFA","Burkina Faso",11448781714.3131,5.92457756137202,6,1,62.0168473610495,50.4676343,309.0105968,390.3111653,2061.491824,613.993127495919,1771.16213900948,4,7,5,"C",5,5,6,0.583333333333333,0.632575757575758,0.25,0.590909090909091,0.583333333333333,0.416666666666667,0.0421866476535797,-0.949450016021729,-0.545139253139496,-0.397402465343475,-0.447282582521439,-0.125276371836662,4.38681780125663,41.3,0.39814815,42,NA,0,0,0,0,0,0.729560153777891,0.524259237802805,0.635332915337817,0.438902927231325,0.515339604701603,439,"BFA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,7,NA,"","",NA,"",0.484713648293963,0,4,3,6,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,91.561139777724,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BFA","Burkina Faso","BFA",593.0081704,NA,"Burkina Faso","BFA",0.510915794,13.68264026,19.97351224,65.01377597,0.633968209,3170783531,"Burkina Faso","BFA",17.98289148,25.37351955,1228184710,18.26372085,38.07864805,427832621.4,"Burkina Faso","BFA",6.617481224,20.83393627,42.05403867,"Burkina Faso",117,"Burkina Faso",0.602209926,"Burkina Faso",0.846481302
"781",439,2017,1751,"BFA",124,"BFA","Burkina Faso",12873114800.0165,6.74265354235169,6,2,62.8302616459157,34.14784473,387.918179,485.8957608,2862.57522,670.705913111953,1869.75816149248,5,6,5,"C",5,5,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.3,0.41666666,NA,NA,0,0,0,0,0,0.708778844893271,0.502855152029855,0.582290225908704,0.443803812234144,0.454757887496946,439,"BFA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"BFA","Burkina Faso","BFA",582.0945501,NA,"Burkina Faso","BFA",NA,NA,NA,NA,NA,3417750590,"Burkina Faso","BFA",NA,NA,NA,NA,NA,NA,"Burkina Faso","BFA",5.569997494,21.44817302,42.01650796,"Burkina Faso",120,"Burkina Faso",0.621566253,"Burkina Faso",0.861827021
"782",471,1990,13,"CMR",391,"CMR","Cameroon",11151578050.7356,-6.10569764608267,-8,30,37.496445441126,15.0956,1148.132,-112.831,360.432,951.888223568316,1952.24372225482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.18774713714121,NA,0.58333331,NA,"personal",0,1,0,0,0,0.265415946075317,0.13427538123444,0.10915632525773,0.105750553934383,0.175419159125362,471,"CMR",-4.343,NA,NA,-6.161,14.239,1.504,16.355,NA,NA,NA,NA,272.264787954393,17.9113430507969,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,NA,NA,NA,NA,2,8,0,NA,"0","1",3,"1",0,NA,1,4,2,1,4,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.4591633052365,NA,NA,NA,NA,NA,NA,NA,10.8535262868985,NA,NA,NA,NA,NA,NA,NA,NA,"CMR",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
