Country Name,Country Code,Series Name,Series Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Argentina,ARG,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,8.065892563,5.567866493,2.8815164,2.388126517,2.884706633,4.084561682,3.611480069,2.978658406,2.590066913,2.749120598,3.760540723,4.015691006,4.913787453,3.608117849,4.221953273,5.051847189,4.783858646,6.097315656,7.247014455,6.356288048,7.946469744,12.74351177,12.9120912,16.20120066,16.92103947,11.06913941,8.214491999,8.220139008
Argentina,ARG,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,4.025496184,5.394680595,5.971798353,5.443323907,5.188516344,5.465274639,4.923210387,5.316684795,4.932910598,4.91481903,5.009674355,5.720095301,4.629073378,4.19577337,3.30014291,2.836841179,2.58219116,3.69844769,4.538985957,3.769389313,2.620178607,2.395598312,2.489189352,2.28082483,2.422318976,2.65537683,3.642439822,4.177719909
Argentina,ARG,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,3.957906456,2.811407462,1.906213515,1.922137474,1.615637043,2.033695484,1.913219026,1.545398198,1.497084906,1.504044567,1.484419656,1.508561674,2.403061912,2.484842545,1.789135261,1.502717836,1.475885033,1.238235023,1.058118275,1.163455654,1.084033537,1.030414731,1.02949217,0.865039077,0.888637144,0.929643834,0.879129271,0.827125192
Armenia,ARM,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,,,,,394000000,674000000,856000000,892000000,902000000,800000000,882000000,874000000,987200000,1279500000,1350700000,1801700000,2191600000,3267800000,4426100000,3321100000,3782880000,4145300000,4261200000,4476800000,4401400000,3239240000,3273468000,4182800000
Armenia,ARM,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,,,,,,,,0.498366214,,0.566766583,0.921666036,2.092660822,2.989857211,3.138070779,0.6858041,2.719591148,2.097699192,3.028662997,2.528831816,4.296325474,3.420338071,2.839265916,2.296561015,2.182875064,2.413301296,2.785194684,2.405442778,2.433037824
Armenia,ARM,Manufactures imports (% of merchandise imports),TM.VAL.MANF.ZS.UN,,,,,,,,38.6448222,,49.84804256,51.71256842,49.21464118,55.63263319,62.6133722,56.68294979,61.68206743,59.69656897,61.45290394,60.74193981,59.48205898,55.90846051,55.47167122,51.37561587,53.26575468,55.64943544,54.52623236,58.45194859,62.2267796
Armenia,ARM,Fuel imports (% of merchandise imports),TM.VAL.FUEL.ZS.UN,,,,,,,,27.38916283,,21.71218896,21.07787287,22.82238744,17.97589614,7.838513568,16.21271058,16.25355439,16.66406344,16.57335584,16.30202439,15.79163878,18.028513,20.76238368,21.6189078,23.03725279,20.32830053,20.87400286,17.80491946,15.68580603
Armenia,ARM,Food imports (% of merchandise imports),TM.VAL.FOOD.ZS.UN,,,,,,,,31.16352544,,25.95167469,25.33045068,24.77223499,20.36579306,17.9446157,21.62698746,18.46916411,15.94994366,18.08442886,18.66659588,19.30406091,17.95286587,19.75722824,19.03545381,20.31743194,19.51266334,19.89318821,19.21460813,18.39042212
Armenia,ARM,Agricultural raw materials imports (% of merchandise imports),TM.VAL.AGRI.ZS.UN,,,,,,,,0.447905343,,1.25416669,0.945613821,1.06465426,1.127139179,1.03194856,1.004253613,0.842936141,0.844766147,0.82317624,1.679886708,1.085192761,0.910834669,1.120695586,1.202638727,1.122178737,1.559608342,1.885027656,1.897394536,1.205118074
Aruba,ABW,Merchandise imports (current US$),TM.VAL.MRCH.CD.WT,580837988.8,1402849162,1306033520,1395810056,1439273743,1596759777,2034748603,2115865922,1518156425,1993519553,2581564246,2371731844,2017150838,2397430168,3589162011,4287709497,4722793296,5126312849,6011061453,2448659218,1394245810,5916760000,2045531000,1376983000,1351229000,1253575000,1208147000,
Aruba,ABW,Ores and metals imports (% of merchandise imports),TM.VAL.MMTL.ZS.UN,1.055682189,0.658482263,,,,1.359782355,1.300157384,1.352760537,1.168227413,,,,,,,2.666468364,,,,0.971848347,0.803236596,1.146574614,1.175953132,1.164074577,1.182051175,1.221756156,2.118759662,
