,year,CCodeA3,ccode,X,CCodeA3.x,Country.Name.x,GDP,GDPGrowth,polity2,durable,trade.in.GDP,UNCTAD.FDI.out,UNCTAD.FDI.outstock,UNCTAD.FDI.in,UNCTAD.FDI.in.stock,GDP.PerCapita,GDP.PerCapita.PPP,ExPriskShort,ExPriskLongMed,ExPriskSpecial,CommRisk,WarRiskFDI,FDIExpro,FDITransfer,PRS_VA,PRS_PV,PRS_GE,PRS_RQ,PRS_RL,PRS_CC,vae,pve,gee,rqe,rle,cce,tech.ex,TaxRate,icrg_qog,ti_cpi,gwf_regimetype,gwf_party,gwf_personal,gwf_military,gwf_monarch,CHN,v2x_polyarchy,v2x_libdem,v2x_delibdem,v2x_partipdem,v2x_egaldem,ccodecow,ccodealp,imf_ab,imf_exp,imf_gd,imf_gdpgr,imf_gns,imf_inflch,imf_inv,imf_nd,imf_ppgdp,imf_ue,bti_cps,unna_er,unna_gcf,hf_taxbur,ictd_taxcorp,ictd_taxgs,ictd_taxinc,ictd_taxind,ictd_taxindirect,ictd_taxpaywf,ictd_taxprop,ictd_taxtrade,bmr_dem,dpi_checks,gir_ga,sgi_qdai,sgi_qdcr,sgi_qdrl,no_ufs,p_autoc,p_democ,dpi_pr,iaep_evp,iaep_lap,iaep_lrit,iaep_lvp,h_polcon5,p_fragment,p_parcomp,p_parreg,p_xconst,p_xrcomp,p_xropen,h_lfup,ht_partsz,jw_avgballot,jw_avgballot2,jw_avgvote,jw_avgvote2,jw_indy,jw_indy2,jw_mdist,jw_mdist2,jw_mmdballot,jw_mmdballot2,jw_oneparty,jw_persr,jw_smdballot,jw_smdvote,vi_rcbg,vi_rcbm,vi_rsg,vi_rsm,vi_udr,vi_wcoord,wdi_agedr,vi_wgi,wdi_empagr,wdi_empind,wdi_empser,wdi_lfpedua,wdi_lfpedub,wdi_lfpedui,wdi_oilrent,wef_elec,wef_qair,wef_qoi,wef_qport,wef_qrail,wef_qroad,gcb_ppa,gcb_pparl,PA.NUS.FCRF,PX.REX.REER,TM.VAL.AGRI.ZS.UN,TM.VAL.FOOD.ZS.UN,TM.VAL.FUEL.ZS.UN,TM.VAL.MANF.ZS.UN,TM.VAL.MMTL.ZS.UN,TM.VAL.MRCH.CD.WT,TM.VAL.INSF.ZS.WT,TM.VAL.OTHR.ZS.WT,TM.VAL.SERV.CD.WT,TX.VAL.INSF.ZS.WT,TX.VAL.OTHR.ZS.WT,TX.VAL.SERV.CD.WT,NV.IND.MANF.ZS,NV.IND.TOTL.ZS,NV.SRV.TOTL.ZS
1143,2008,KHM,811,1010,KHM,Cambodia,10351914093,6.691577475,2,10,133.3202594,20.489,300.5897277,876.8844922,3939.770607,745.7877873,2355.790305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.971139133,-0.300469309,-0.988755107,-0.44645378,-1.148304462,-1.231374979,0.077055297,21.5,NA,18,party-based,1,0,0,0,0,0.349014077,0.14654843,0.194859825,0.109043493,0.144998158,811,KHM,-6.62,15.382,27.76,6.692,11.996,24.997,18.617,NA,NA,NA,NA,4054.166667,18.61672115,91.4,1.24540144,6.155715751,1.558020114,0.312618667,8.997176353,0,0,2.811728648,0,1,30.72916667,NA,NA,NA,NA,1,3,1,0,1,3,1,0.379778195,0,4,3,4,0,0,NA,0.73170733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,61.89013801,NA,NA,NA,NA,NA,NA,NA,0,2.518402928,4.156415393,3.117908764,3.350365784,NA,3.137733296,NA,NA,4054.166667,NA,1.361884608,7.010424859,7.647218424,81.6490359,2.292535499,6508420000,6.267659344,21.09951721,799112028.7,0.439106416,9.589096737,1494854040,15.34740177,22.37178985,38.84161754
1144,2008,LBN,660,1038,LBN,Lebanon,29227350570,10.47387233,6,3,106.9557158,986.579,5218.56,4002.062,36197.745,7109.466413,14023.26449,NA,NA,NA,NA,NA,NA,NA,0.583333333,0.628787879,0.5,0.681818182,0.666666667,0.166666667,-0.422118217,-1.875796199,-0.417439461,-0.247172296,-0.668793619,-0.81831342,2.440315858,30.6,0.44444445,30,NA,0,0,0,0,0,0.496950735,0.272683704,0.363721324,0.24895318,0.324102391,660,LBN,-10.52,34.666,163.092,9.1,16.973,10.758,NA,151.166,NA,NA,NA,1507.5,28.16095867,91.4,NA,8.792844818,3.598810537,NA,11.17500978,NA,1.807661337,1.577522144,0,1,NA,NA,NA,NA,NA,0,6,0,1,1,3,1,0.745979514,0,3,2,6,2,4,NA,0.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.94731296,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1507.5,NA,1.228139395,14.36713146,26.12362407,55.42607459,2.814270666,1.68E+10,2.444437524,56.5762323,13439901689,2.076696192,62.06745537,17619813693,8.149444796,16.48175138,72.22819214
1145,2008,LBY,620,1066,LBY,Libya,87140405361,2.66735579,-7,57,101.4893318,5888.2,12727.867,3180,11115.497,14396.04865,27843.12564,NA,NA,NA,NA,NA,NA,NA,0.333333333,0.890151515,0.25,0.818181818,0.666666667,0.25,-1.941491127,0.808253288,-1.178037286,-0.907893717,-0.824222624,-0.953151405,NA,NA,0.3888889,26,personal,0,1,0,0,0,0.075814291,0.054899322,0.047958479,0.04694693,0.144972574,620,LBY,44.33,42.579,NA,2.666,NA,10.401,37.035,NA,NA,NA,NA,1.223562393,35.51324736,81.7,NA,NA,2.728793169,NA,0.724743992,NA,NA,0.488052972,0,1,NA,NA,NA,NA,NA,7,0,NA,0,1,2,0,0,0,1,4,1,0,0,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,49.44738757,NA,NA,NA,NA,NA,NA,NA,60.20626508,4.640704165,2.943422913,2.352210475,2.847300374,NA,3.046320385,NA,NA,1.223562393,NA,0.539161403,16.3659319,1.153414339,80.59324085,1.209333004,9149694000,6.77828485,15.88319288,3571700000,2.214732788,5.344246509,207700000,4.451676436,77.54063306,NA
1146,2008,LKA,780,1094,LKA,Sri Lanka,40715240469,5.950088145,6,60,63.36904361,61.7,288.662,752.2,5308.039409,2041.290655,7419.359033,NA,NA,NA,NA,NA,NA,NA,0.5,0.573863636,0.5,0.590909091,0.5,0.416666667,-0.464874446,-1.796857476,-0.122816488,-0.36696741,-0.011843782,-0.22521092,1.862545361,61.7,0.47222221,32,NA,0,0,0,0,0,0.425106467,0.253450938,0.231042023,0.226226451,0.310508941,780,LKA,-8.336,19.729,71.099,5.95,21.362,22.394,29.698,NA,NA,6,NA,108.3337627,30.1907864,73.5,1.26178597,6.070095258,2.506832123,0.462098182,9.094574021,0,0,1.946058169,1,4,NA,NA,NA,NA,NA,1,7,1,0,1,3,.a,0.427058389,2,4,3,5,3,4,NA,0.46666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,48.36283184,NA,32.68000031,26.30999947,26.79000092,NA,NA,NA,0,4.553917839,4.758139679,3.784788879,4.510460221,NA,3.635224353,NA,NA,108.3337627,NA,1.111400198,13.86642213,23.20332968,60.07505969,1.710958783,13952800000,6.309604641,13.14276879,2975020000,3.452104573,28.89875845,1981400000,17.95409417,29.37119475,57.24960448
1147,2008,MAR,600,1122,MAR,Morocco,92507257784,5.923277686,-6,43,85.6728209,485.1922434,1699.093626,2487.094098,39388.34556,2884.94776,5866.564216,NA,NA,NA,NA,NA,NA,NA,0.708333333,0.721590909,0.5,0.772727273,0.833333333,0.5,-0.758324027,-0.570644796,-0.175601617,-0.188039407,-0.303349525,-0.382435501,5.950363166,52.9,0.6111111,35,monarchy,0,0,0,1,0,0.293184264,0.241665725,0.230232029,0.160306605,0.202544469,600,MAR,-7.145,30.578,45.443,5.923,31.944,3.891,39.089,44.734,NA,9.568,NA,7.750325,39.08912504,65.4,6.521652669,12.56948903,11.21487569,4.693223022,15.27774989,0,0,2.047693104,0,1,26.171875,NA,NA,NA,NA,6,0,1,1,1,1,0,0.359547577,0,2,3,3,1,2,0.999972463,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.4816885,NA,40.90999985,21.70000076,37.20999908,NA,NA,NA,0.009484656,5.239783129,4.795245286,3.547022238,4.186160144,NA,3.635788678,NA,NA,7.750325,102.2975007,2.112965163,11.78954535,22.37480615,57.52751904,5.887703475,42365691000,2.952454434,30.29351847,5611736504,1.035691667,32.8914279,14725019698,15.09305274,26.76429196,51.22733657
1148,2008,MEX,70,1150,MEX,Mexico,1.10999E+12,1.14358458,8,11,57.77703224,438,63170.24143,29420.002,280679.5625,9765.716806,14551.04528,NA,NA,NA,NA,NA,NA,NA,0.875,0.704545455,0.75,0.772727273,0.416666667,0.333333333,0.134927571,-0.803766072,0.187392384,0.338241428,-0.667874098,-0.244697183,15.72923353,NA,0.52546299,36,NA,0,0,0,0,0,0.677992692,0.511605344,0.559384081,0.429636452,0.376209868,70,MEX,-1.85,25.841,42.827,1.4,22.586,5.13,24.436,33.152,NA,3.887,NA,11.12971667,24.43629137,83.4,NA,11.9211772,5.132921482,NA,12.34244333,0,0,0.308659804,1,5,NA,NA,NA,NA,NA,0,8,1,1,1,3,0,0.759604058,0,4,2,6,3,4,0.672859252,0.412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,2,NA,1,57.44503194,2,13.13000011,25.67000008,60.45000076,99.09999847,66.08999634,66.72000122,5.597241845,4.027852675,4.989141187,3.339464408,3.313869837,NA,3.54458161,NA,NA,11.12971667,105.1914248,1.276891536,7.107056224,9.503101215,77.59266591,2.98991685,3.18E+11,15.67891062,6.781773094,26351842158,12.34650676,2.766803401,17831453536,15.84219891,34.75619249,59.52231757
1149,2008,MNG,712,1163,MNG,Mongolia,5623216449,8.900367946,10,16,121.1980134,6.243,75.7,844.698,2197.36,2139.625631,7278.375529,NA,NA,NA,NA,NA,NA,NA,0.75,0.821969697,0.5,0.545454545,0.666666667,0.333333333,0.26869759,0.540898263,-0.528083265,-0.337448716,-0.345899582,-0.661201,NA,33.9,0.5,30,NA,0,0,0,0,0,0.713149412,0.567891516,0.65903236,0.456768228,0.589209237,712,MNG,-8.929,26.099,NA,7.819,23.542,26.806,50.842,NA,NA,9.2,NA,1165.804167,44.94625759,85,NA,7.170812429,9.915683854,NA,11.89882062,NA,NA,1.85180321,1,3,NA,NA,NA,NA,NA,0,10,0,0,1,3,1,0.740896975,0,5,5,7,3,4,NA,0.59210527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.94419265,NA,36.25,18.32999992,45.43000031,NA,NA,NA,1.316182623,2.893139056,2.693267515,1.681174346,2.418595142,NA,1.444083922,NA,NA,1165.804167,NA,NA,NA,NA,NA,NA,3615800000,2.699044611,20.04998452,616420772.5,0.818990189,19.423789,516905093,6.562044373,30.85103566,NA
1150,2008,MUS,590,1191,MUS,Mauritius,9990370016,5.38696257,10,40,115.4893159,52.15655401,337.519,382.9148625,1632.017,8030.063005,14270.16945,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.863871872,0.889809728,0.773971915,0.79314357,0.996261537,0.515310287,7.244789144,25.8,NA,55,NA,0,0,0,0,0,0.812849248,0.69606328,0.764748506,0.514404082,0.626861401,590,MUS,-10.073,23.837,44.03,5.512,18.255,9.731,27.298,44.03,NA,7.222,NA,28.4528375,27.2973505,92.1,2.273436475,11.11141895,3.848918765,1.241524373,13.58768719,0,0,2.42282623,1,3,NA,NA,NA,NA,NA,0,10,0,0,1,1,1,0.737146824,0,5,5,7,3,4,NA,0.60000002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43.33538023,NA,8.880000114,31.62000084,59.09000015,NA,NA,NA,0,5.376898418,5.441542742,4.519165288,4.437298569,NA,4.469250542,NA,NA,28.4528375,NA,2.611131487,20.90148693,21.46604445,53.95256115,1.06414236,4651461000,5.564998798,36.85397752,1909559896,2.485353776,22.27580027,2529557843,15.31060249,23.33757836,61.6110943
1151,2008,MYS,820,1219,MYS,Malaysia,2.30814E+11,4.831769895,6,0,176.6685921,14964.87171,66926.38568,7171.828301,73601.32794,8513.629541,19873.17089,NA,NA,NA,NA,NA,NA,NA,0.791666667,0.700757576,0.75,0.772727273,0.666666667,0.416666667,-0.563192904,0.108325094,1.108519197,0.316368818,0.344933063,-0.047308955,39.92064858,34.5,0.6111111,51,party-based,1,0,0,0,0,0.331243103,0.209774916,0.268306305,0.22816211,0.249399799,820,MYS,16.526,27.302,39.92,4.832,37.643,5.429,21.117,NA,NA,3.325,NA,3.335833333,21.45830438,82.2,NA,3.168323306,NA,NA,NA,NA,NA,NA,0,4,NA,NA,NA,NA,NA,0,6,0,0,1,1,1,0.848233229,0,3,2,5,3,4,NA,0.63063061,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,1,10.13149124,NA,51.0652943,4,13.96000004,28.68000031,57.36000061,NA,NA,NA,6.850630693,5.848110241,6.015123206,5.59480164,5.707030049,NA,5.732470925,NA,NA,3.335833333,97.59590016,1.559351835,7.161009265,11.13131376,66.41036172,5.30490796,1.56E+11,3.421569732,36.36665466,30060256452,1.489493517,26.68938459,30713609869,24.56075757,42.9161067,43.94816273
1152,2008,NAM,565,1247,NAM,Namibia,8486721917,2.649811967,6,18,121.2073176,-5.075279438,11.39172488,720.2665333,3542.611499,4029.065061,7884.762889,NA,NA,NA,NA,NA,NA,NA,0.833333333,0.869318182,0.5,0.818181818,0.833333333,0.416666667,0.450895995,1.200234175,0.182826206,0.169731542,0.348418921,0.607508242,0.917140614,22.8,0.58333331,45,party-based,1,0,0,0,0,0.687139674,0.548525609,0.559873142,0.412707026,0.46541046,565,NAM,-0.112,27.554,18.756,2.65,32.185,9.095,27.833,8.538,NA,NA,NA,8.261223333,27.8327931,67.9,4.662606438,6.195318852,11.50989146,6.569582519,18.321804,NA,0.244041591,12.12648514,0,1,NA,NA,NA,NA,NA,0,6,1,1,1,3,1,0.7099517,0,4,2,5,2,4,0.150769231,0.7638889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73.40758511,NA,NA,NA,NA,NA,NA,NA,0,5.024500888,5.106870223,5.147623099,5.263301474,NA,5.427078993,NA,NA,8.261223333,NA,0.685210707,13.93827741,13.70943645,70.25465248,1.024785698,4.34E+09,3.190802781,35.84603895,578034395.4,3.474224863,4.039660708,538024484.4,11.41979317,34.63716539,51.49458805
1153,2008,NGA,475,1275,NGA,Nigeria,2.08065E+11,6.270263697,4,9,64.97297381,1058.27,2564.69,8248.64,45578.18,1383.893354,4525.212182,NA,NA,NA,NA,NA,NA,NA,0.458333333,0.549242424,0.25,0.5,0.333333333,0.25,-0.735603809,-1.860629082,-0.976837873,-0.802239954,-1.038765192,-0.891883194,0.40851689,NA,0.27777779,27,NA,0,0,0,0,0,0.422491577,0.290405292,0.34723253,0.281098296,0.234454552,475,NGA,8.828,14.375,7.276,7.199,24.439,11.581,15.611,0.458,NA,NA,NA,118.5460167,12.37067282,84.4,1.064919647,1.034274477,NA,0.464785074,2.081317775,NA,NA,0.717607724,0,4,62.16517857,NA,NA,NA,NA,0,4,0,0,1,1,1,0.286571637,0,0,2,5,2,4,NA,0.71866298,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,87.6518098,NA,54.59999847,2.970000029,42.43000031,NA,NA,NA,26.16250085,1.560090739,4.219625232,2.379970159,2.620447671,NA,2.318922068,NA,NA,118.5460167,99.25264609,1.189247544,9.776941935,1.610780127,85.48853754,1.887973832,49950644000,4.631899555,21.45351951,22573690518,0.833073071,2.194821814,1833364512,11.19611843,37.36499702,80.44271184
1154,2008,NIC,93,1288,NIC,Nicaragua,8496965842,3.435716936,9,18,96.79398473,18.9,220.1,627.3,3756.8,1518.805386,3931.054301,NA,NA,NA,NA,NA,NA,NA,0.666666667,0.71969697,0.25,0.681818182,0.666666667,0.416666667,-0.367741048,-0.221899137,-0.906190574,-0.410191387,-0.804927707,-0.762405753,0.873253087,63.3,0.44444445,25,NA,0,0,0,0,0,0.49811018,0.268316478,0.369676708,0.291453153,0.311455262,93,NIC,-17.759,21.654,26.481,2.852,13.302,19.826,31.061,NA,NA,6.2,NA,19.37189641,31.06128855,79,NA,8.223467117,4.256629421,NA,8.918972728,0,0.000182377,0.682565929,1,4,54.40228175,NA,NA,NA,NA,0,9,1,1,1,3,1,0.758616137,0,4,2,7,3,4,NA,0.42222223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62.6830091,NA,NA,NA,NA,NA,NA,NA,0,1.856970694,4.279682697,2.096099883,2.212322917,NA,2.452445938,NA,NA,19.37189641,97.80700594,0.339049786,13.86838261,19.20389806,48.7710722,0.271390734,4.73E+09,7.958990962,22.15027654,741300000,0.949008499,50.76487252,7.06E+08,14.00524108,21.96423322,52.89635533
1155,2008,PAK,770,1316,PAK,Pakistan,1.70078E+11,1.701405465,5,0,35.59420149,49,1960,5438,16473,1039.312088,4104.907382,NA,NA,NA,NA,NA,NA,NA,0.208333333,0.462121212,0.5,0.590909091,0.5,0.333333333,-0.838403463,-2.572858095,-0.72371012,-0.598213375,-0.968671024,-0.895073414,1.851171335,NA,0.44444445,25,military-personal,0,0,1,0,0,0.439776011,0.270054123,0.350384347,0.282043575,0.179164196,770,PAK,-8.12,21.837,57.287,4.988,11.085,12.001,19.206,51.963,NA,5.2,NA,70.40803333,19.20584498,79.1,NA,NA,3.530635926,3.418168767,1.501677231,0,0,1.415192956,1,1,69.47544643,NA,NA,NA,NA,0,5,0,0,1,1,1,0.543924576,1,3,2,5,2,4,0.597777778,0.25892857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.17749583,NA,44.65000153,20.10000038,35.15000153,NA,NA,NA,1.08271503,2.457097208,4.225921615,3.071755972,3.700787564,NA,3.472335437,NA,NA,70.40803333,94.5828928,4.937102913,11.85399481,33.24682147,46.85086624,3.083786064,42328600000,3.694213111,35.00960922,9.37E+09,5.08541915,33.61144219,2.52E+09,14.78585929,21.73739952,53.10654336
1156,2008,PER,135,1353,PER,Peru,1.20551E+11,9.126568301,9,7,58.43376739,735.8,1694.109998,6923.651,32340.34036,4208.878011,8956.515287,NA,NA,NA,NA,NA,NA,NA,0.833333333,0.568181818,0.5,0.636363636,0.5,0.416666667,0.152134761,-0.890705526,-0.356437922,0.345373124,-0.704413116,-0.186953858,2.747279926,39.1,0.47222221,36,NA,0,0,0,0,0,0.776879918,0.589356362,0.620436332,0.536771846,0.477527568,135,PER,-4.347,19.568,27.967,9.143,23.11,5.788,27.457,13.011,NA,8.377,NA,2.924408333,26.17834594,80.2,5.219884684,7.820355663,6.791031274,1.57114659,9.584828519,0,0,0.53722838,1,4,NA,NA,NA,NA,NA,0,9,1,1,1,3,1,0.494329104,0,4,2,7,3,4,NA,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.77122212,NA,0.899999976,23.70999908,75.38999939,NA,NA,NA,1.716459986,4.708890409,3.899427424,2.382674962,2.342214768,NA,2.61142014,NA,NA,2.924408333,NA,1.429592037,9.982669422,18.28366007,69.0915928,1.14087245,29952802806,8.340476432,25.65139535,5576908580,8.685450373,2.237232488,3153769188,16.29654201,36.32693447,48.36342811
1157,2008,PHL,840,1381,PHL,Philippines,1.74195E+11,4.152756843,8,21,76.28226604,2174.035,5736,1544.028,21746,1919.466208,5100.535756,NA,NA,NA,NA,NA,NA,NA,0.708333333,0.674242424,0.75,0.727272727,0.416666667,0.333333333,-0.138752624,-1.77831316,0.016421016,-0.078691781,-0.545650363,-0.756212592,66.30959676,47.1,0.5,23,NA,0,0,0,0,0,0.500501451,0.384078548,0.450967195,0.337384015,0.275504964,840,PHL,0.083,18.647,44.167,4.153,19.371,8.184,19.288,NA,NA,7.4,NA,44.32328761,19.2880582,75.8,3.694761171,3.252572075,6.246003545,1.954900365,7.32683539,0,0.016552464,3.370692943,1,4,69.61805556,NA,NA,NA,NA,0,8,1,1,1,3,1,0.119213675,0,4,2,6,3,4,0.89,0.25454545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,0,2,10.93662445,NA,64.43012886,3,35.29000092,14.81000042,49.90000153,NA,NA,NA,0.23765605,4.209271807,4.127536319,2.851062912,3.1581264,NA,2.820235281,NA,NA,44.32328761,97.38428531,0.720932854,10.82790985,21.32084585,64.89729647,2.207631197,60419667000,13.15291956,23.43749011,10875251514,1.221038166,69.5401717,13054789171,22.80679104,32.8777718,53.87876806
1158,2008,POL,290,1409,POL,Poland,5.33816E+11,4.24971147,10,17,80.75445408,1858.589803,8204.948675,12283.03901,148417.3195,14001.44688,18310.44321,NA,NA,NA,NA,NA,NA,NA,1,0.840909091,0.75,0.954545455,0.75,0.416666667,0.953482151,0.910481274,0.473243326,0.832243443,0.546503127,0.461351156,4.316121219,45.1,0.6388889,46,NA,0,0,0,0,0,0.893560213,0.820820315,0.747642892,0.660858747,0.793289809,290,POL,-6.755,44.492,46.612,3.92,17.558,4.217,24.313,5.804,NA,7.119,NA,2.409241667,24.65598658,68.6,2.69978909,13.3574776,8.025619225,5.325830135,13.42480596,0.284031748,1.206743484,0.013543962,1,4,81.39260913,NA,NA,NA,NA,0,10,1,0,1,2,1,0.724042095,0,5,5,7,3,4,0.492727273,0.45434782,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,0,2,NA,1,40.51420134,2,13.96000004,31.87000084,54.11000061,80.04000092,21.18000031,62.09999847,0.05696779,5.184160158,3.693819528,2.477507182,2.621435958,NA,1.907628683,NA,NA,2.409241667,110.9701873,1.509249652,6.615938854,11.35783342,72.82123046,3.280396849,2.09E+11,4.862892089,38.74860262,3.04E+10,2.230843841,37.85356647,3.81E+10,16.29624849,29.107925,55.74016635
1159,2008,PRY,150,1437,PRY,Paraguay,18504130753,6.35911702,8,16,103.5456255,NA,161.004,262.84,2293.629,3059.992184,6621.219162,NA,NA,NA,NA,NA,NA,NA,0.291666667,0.731060606,0.25,0.681818182,0.333333333,0.166666667,-0.115736693,-0.724694967,-0.886710167,-0.515990078,-0.928020954,-0.977196634,6.538405984,35,0.25,24,NA,0,0,0,0,0,0.638391523,0.487472177,0.453356397,0.417100214,0.324074784,150,PRY,0.994,17.057,18.148,6.359,17.431,10.155,16.437,13.706,NA,5.728,NA,4363.241667,16.43718164,96.6,1.948581513,7.321052025,1.948581513,0,8.772931776,0,0,1.314952583,1,5,NA,NA,NA,NA,NA,1,9,1,1,1,1,1,0.210485871,0,4,3,7,3,4,0.77979798,0.375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.48349084,NA,26.52000046,18.92000008,54.54000092,NA,NA,NA,0,2.845297617,2.190244122,1.784793326,3.911196818,NA,1.764126458,NA,NA,4363.241667,107.1844605,0.458606972,6.601084284,15.49135278,76.7416665,0.663190427,9033191000,9.227519132,2.040358017,568527675.2,5.868396342,15.06137774,397042030.6,11.44660511,27.17695563,42.72165392
1160,2008,ROU,360,1465,ROU,Romania,2.13605E+11,8.259868785,9,12,65.4163425,273.9224375,1466.137326,13491.53628,64758.85432,10400.54366,16726.73238,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.687402779,45.4,0.44444445,38,NA,0,0,0,0,0,0.634330833,0.496865724,0.455749852,0.434648225,0.510214065,360,ROU,-11.79,36.31,13.387,8.459,21.729,7.846,33.437,NA,NA,5.539,NA,2.518858333,33.4367617,85.6,2.938906041,11.19991075,6.317333125,3.360406111,11.31652266,0,0.578082301,0.05400571,1,6,76.48809524,NA,NA,NA,NA,0,9,1,0,1,1,0,0.708032463,0,4,2,7,3,4,0.67507514,0.34431139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,3,3,35.55547113,4,45.34258329,5,28.70000076,31.60000038,39.68999863,81.16999817,36.50999832,63.25999832,0.896342012,3.993672077,3.879892975,2.305449726,3.128575524,NA,1.910779828,NA,NA,2.518858333,106.1659012,0.996516999,7.081651635,12.66187736,74.29880378,2.659084372,84053224630,4.33896546,44.13919333,11940625805,3.247999447,59.09806582,16317954681,22.12362127,36.79514424,46.48740693
1161,2008,RUS,365,1491,RUS,Russian Federation,1.66084E+12,5.247953532,4,8,53.38252965,56735.403,197273,75855.697,212887,11635.26037,20163.58765,NA,NA,NA,NA,NA,NA,NA,0.583333333,0.647727273,0.25,0.772727273,0.666666667,0.333333333,-0.870993555,-0.749369323,-0.362276793,-0.391052514,-0.955101967,-1.114999294,6.474851,NA,0.41666669,21,personal,0,1,0,0,0,0.341257719,0.156100955,0.246618109,0.153919194,0.239742049,365,RUS,5.824,31.921,7.425,5.248,28.669,14.108,22.844,NA,NA,6.2,NA,24.852875,25.50125871,79.2,5.700401125,5.513502727,9.438369075,3.737967951,NA,NA,NA,8.036631094,0,4,58.73635913,NA,NA,NA,NA,1,5,1,0,0,1,1,0.73069708,0,4,3,4,2,4,NA,0.69999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,2,3,31.92750935,NA,39.07341394,NA,8.649999619,28.95000076,62.40999985,NA,NA,NA,11.21983451,4.806298748,4.150447061,3.250108827,3.747967406,NA,2.548924412,NA,NA,24.852875,98.4166452,0.766551098,12.04287047,1.664320006,78.67399184,1.811972351,2.92E+11,5.647615666,46.798419,75704160000,3.153798257,49.29419506,56531200000,14.93317265,30.78691839,50.69574819
1162,2008,SLV,92,1519,SLV,El Salvador,17986886200,2.127225069,7,24,80.66599098,-79.5,458.9,903.1,6862.4,2943.698878,6107.96454,NA,NA,NA,NA,NA,NA,NA,0.625,0.829545455,0.5,0.636363636,0.25,0.416666667,0.112083882,0.040578935,-0.16203782,0.207266971,-0.667651653,-0.361731887,4.290406766,34.8,0.3888889,39,NA,0,0,0,0,0,0.591452522,0.37500728,0.382287521,0.366822602,0.258229831,92,SLV,-7.149,19.237,39.253,1.274,8.052,7.258,15.201,NA,NA,5.88,NA,1,15.20091227,83.4,2.416592786,8.409313611,4.898978116,2.48238533,9.336475199,0,0.083057254,0.834305445,1,4,NA,NA,NA,NA,NA,0,7,1,1,1,3,1,0.452881698,0,4,2,5,3,4,NA,0.40476191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.97800506,NA,NA,NA,NA,NA,NA,NA,0,4.760639421,5.62962914,4.417748555,3.592802874,NA,4.9508883,NA,NA,1,NA,1.546715512,15.01182689,18.6336556,63.34050809,1.291726461,9817600000,11.92919827,17.74192286,1277370000,3.107470276,45.15026189,1506370000,16.86412627,25.88127566,58.71997678
