Country Name,Country Code,Series Name,Series Code,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Antigua and Barbuda,ATG,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,8.115705259,6.218695347,7.33217039,7.771388916,7.510715401,9.261170762,9.827477468,12.00415999,13.52896574,10.46912105,8.247556173,8.851003257,7.73754934,7.899291023,8.41615553,9.815118345,9.589903363,12.19649059,10.73955967,8.145494878,6.520334165,6.462981663,6.417030406,6.86506904,4.832912112,7.911976947,8.548017886,
Antigua and Barbuda,ATG,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,1.012661269,0.640072335,0.526700805,0.618618023,0.605550246,0.620390963,0.985697719,0.88629963,4.645325478,7.085561664,3.921786018,3.050259475,2.286066044,1.378368916,2.943061287,3.413646055,2.375589546,2.725666247,3.436454909,2.699206703,3.977898732,4.009070041,3.039323731,3.252978289,3.741402845,3.922730614,4.058193167,
Antigua and Barbuda,ATG,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,8.692382078,7.285044294,7.710717683,11.51609616,8.2393957,11.63908028,12.60797826,10.09558636,9.611772073,15.84104757,10.70146525,17.42760464,18.84329205,17.88629963,17.38636331,16.70107975,18.00547378,18.07035745,21.58366554,23.68668944,21.09198256,19.09116557,16.15654197,17.84882503,7.71554828,7.187347349,7.253142954,
Argentina,ARG,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,2264000000,2174000000,2842100000,2885460000,3180600000,3664500000,4239554642,4430771471,4694769563,4548118725,4739520315,4431053077,3353200000,4304820000,5082380000,6342850000,7786962532,9915456721,11272813244,10409000073,12631416302,14295746454,14047685905,13487139927,13189837805,13005539727,12606647008,13936677419
Argentina,ARG,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,2876000000,3769000000,5252400000,6106700000,6856100000,6961200000,7623604066,8675186709,9047117537,8569076781,8920103787,8209442433,4683920000,5359410000,6266940000,7235090000,8392832520,10720518520,13279802098,12171214813,14265070011,17297523312,17921330454,18625835884,17628881981,18700914750,20765174389,23757612857
Argentina,ARG,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,26.70375522,18.12151764,15.96793847,13.92077554,15.34108312,15.4571051,15.6107801,15.94417221,16.90170964,17.39250118,18.86865699,21.5796751,27.72677586,26.74100321,28.29738277,27.88963233,32.19682883,31.74835779,32.87621532,37.12353473,35.41169291,36.7336011,36.0094061,37.77424343,37.88903068,34.60708794,30.41467782,30.02669731
Argentina,ARG,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,9.010600707,9.337626495,8.20520038,9.286560895,10.33767214,11.16386956,12.04972422,10.91393394,10.47696923,11.7789081,13.42794782,18.8560837,30.64714303,31.15066367,32.8047096,36.34959048,36.83105564,37.40280854,41.73269361,45.8401902,43.33188134,46.08468001,47.00789316,47.04612688,43.11346183,43.57142236,44.8013085,48.30875045
Argentina,ARG,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,0.044169611,0.13799448,0.168889202,1.774413785,0.459032887,0.245599673,0.162752944,0.182812408,0.13206186,0.127525255,0.392444778,0.095462634,0.026840033,0.031127898,0.034629445,0.05896403,1.637189631,1.677839376,1.505399309,1.17221026,1.517764061,0.910911289,0.899289987,0.785743709,0.663085599,0.631334819,0.898809332,1.333928254
Argentina,ARG,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,,,1.742060772,4.188841764,4.218141509,7.142446705,6.104724169,6.044826672,5.514463562,5.371640514,4.141207421,4.918378219,2.172325744,4.892889329,4.202689032,6.069309435,3.650347327,3.562520966,3.421095207,3.691847628,4.045783756,4.063767555,3.603326299,3.28531348,4.552499624,4.077699914,3.209648501,3.016711395
Armenia,ARM,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,,,,17280000,12230000,26700000,75109934.82,98546191.81,120271484.2,132537724.6,133766597.2,185541480.3,185281877.4,248716372.5,338786932,421805359.5,584125917.3,755014433.3,827896561.9,776242607.7,1001373794,1285736879,1375471849,1492516489,1593925191,1483469887,1577627102,1853806650
Armenia,ARM,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,,,,48849250,49635682.64,75191714.25,145325798.9,167781489.6,181621886.8,180310823,187514429.4,281144758.2,293331333,339176268.9,486712278.1,561370970.6,664728967,930917495.7,1123495741,1040120847,1251845503,1351310519,1478940014,1618091413,1705957825,1579814601,1649723212,1929001124
Armenia,ARM,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,,,,17.99259968,26.2828714,23.45034214,14.74108458,13.49319872,10.05187173,19.35403118,10.71647877,38.89131283,33.08720773,30.80496914,26.3445844,21.24767846,20.9018883,15.04334685,12.79763167,14.82030399,12.87437065,10.17965937,9.307869857,8.728564405,8.853981538,10.48066958,9.27882306,7.685908597
Armenia,ARM,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,,,,,70.89125102,41.31086142,29.46347917,25.81070272,33.76226415,33.72974339,20.04348501,23.90053469,27.34674215,37.60751667,24.34716411,21.99661628,16.64864209,16.22704739,18.77156441,16.24155821,18.06602349,27.98551462,26.36383544,27.6561438,26.16238312,24.30413058,25.00502285,25.30072687
Armenia,ARM,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,,,,,0,0,6.660903131,3.00664079,2.565196581,2.758988062,3.280978188,2.318102873,3.416023822,3.388887553,2.915657989,3.070347602,2.328016898,2.133313583,2.188380291,1.711275364,2.016828095,2.082633384,1.571492504,1.863015619,1.840966113,1.591090059,1.69522827,1.761696701
Armenia,ARM,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,,,,8.147515059,7.212553167,7.14041441,6.876411534,7.078817829,6.85875762,7.267781703,6.05589835,4.010464449,3.828024544,4.65729733,3.599247302,4.107257196,4.39307137,5.517293576,6.893876869,5.991384106,5.306071855,4.89935604,4.429262079,4.206779775,3.831146496,3.637248106,3.740266754,3.638408903
Aruba,ABW,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,398435754.2,463743016.8,558770949.7,588156424.6,604692737.4,627094972.1,752011173.2,798882681.6,877486033.5,950251396.6,1564145251,1813111732,1207329609,1592653631,1237558659,1290974075,1289802866,1452402235,1586368715,1518324022,1545251397,1663296089,1741117318,1858724787,2018341575,2081724981,2033752118,
Aruba,ABW,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,110726257,122569832.4,128826815.6,137039106.1,197709497.2,1052737430,1757430168,1835698324,1079553073,642335195.5,624854748.6,590039106.1,581368715.1,693256983.2,613039106.1,683875377.4,721597347.1,751005586.6,758770949.7,650335195.5,640949720.7,807430167.6,784860335.2,842639506.1,872324229.6,840549369.3,822718686.6,
Aruba,ABW,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,50.95862765,23.24521422,14.74414571,16.71422748,37.01610624,86.41477393,80.10363024,76.81000639,69.21962327,43.63878307,29.8384429,30.42502627,33.8221304,33.56192533,33.61310077,42.03203352,44.55074595,42.0144313,39.50817258,40.29722532,42.78741393,40.93267834,45.39113104,43.76670746,44.50894572,41.35262153,44.05928752,
Aruba,ABW,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,8.581043186,4.252499699,3.869226155,4.397796353,3.021064302,5.683741648,6.708268331,6.937062937,7.156045075,14.4413416,42.19164089,51.65137869,27.77171096,43.44704211,10.05042366,10.29990717,12.92803221,12.13939534,10.66699535,14.58532637,14.7505423,13.85819367,15.05807611,14.81521959,14.17724954,14.36431612,13.67633949,
Aruba,ABW,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,0.370162647,3.321286592,4.127174565,3.65406535,3.950480414,3.4922049,2.221231706,0.636363636,1.209651748,0.174608307,0.41502668,0.162996423,0.163803954,0.218882088,0.244669854,0.303865969,0.419630201,0.461573967,0.521200169,0.89042608,0.93637021,0.980754375,0.952961561,0.759375796,0.674504707,0.850170637,0.82871168,
Aruba,ABW,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,1.266397578,27.37010027,30.91934085,28.01875255,20.34473015,5.365102951,0.480005086,1.853373505,3.073897744,0.864513211,1.811370687,1.924879518,1.463508384,1.042766312,1.234804163,1.652746363,1.893749286,2.00848025,2.054189368,2.422472296,2.170312909,1.542932263,2.398747242,2.669854215,3.380192798,4.233243516,3.863188778,
Australia,AUS,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,10010586953,10834418613,11311082757,12243858364,14181809312,16460767332,18902609546,18993659784,16933424946,18442319038,19467553346,17533713385,19060025688,23145253087,27261404024,29956607671,32554328973,39847364244,43056334510,39680009493,45663841243,51305289982,52655996691,52166823283,53128906746,48275091634,54670343039,64764959719
Australia,AUS,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,13750720073,13505867983,13661445182,13579476562,15731180934,17459764200,18960718154,19296811681,18134703419,18824448212,18960053960,17145686009,18173130121,21872213444,27858274535,30534298016,32700135193,41476398245,49014155991,42257086697,50803769079,61455957920,65741784358,66761299488,63138761601,56697983425,58216146870,66330421792
Australia,AUS,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,29.16391026,29.60711734,28.84573282,27.6219719,25.7096863,24.537558,24.83317819,25.59125116,26.97042116,27.63331291,26.35483508,27.53185672,28.78718493,27.92606732,23.10874362,22.28887045,22.72486251,24.57788421,26.23774046,28.25386993,26.6680352,26.90557116,28.08859266,29.47207134,29.58475235,30.10632269,26.99301004,25.23251732
Australia,AUS,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,17.00902048,16.21438515,15.77378757,14.52652532,14.24852089,13.44770586,14.55872538,17.46962726,20.55245138,20.58028556,24.45955786,19.78341666,21.43387754,21.35251156,20.486265,20.14240869,21.47251932,22.136988,23.20319465,22.01971176,22.10390324,22.11327974,23.30095318,23.74186756,23.33457487,22.97354916,21.02422783,19.32413021
Australia,AUS,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,5.740229983,7.44637745,8.941783693,9.441998432,6.667242286,8.094224854,7.54949416,6.84780038,6.849037304,5.900520567,5.596385289,5.182898003,5.026766647,4.567731493,4.589177109,5.146076958,6.7299749,6.63619559,4.018193182,3.059560082,2.5989531,3.701469425,4.630803588,5.941683692,6.272963652,6.657781096,5.568288185,5.64341533
Australia,AUS,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,5.679937201,7.467350403,8.532312642,9.733297131,9.816306031,7.993239658,7.186335243,6.16441455,5.25515625,5.521335112,5.326640229,4.673550458,4.442777185,4.485990175,3.919960902,4.117695339,4.329495528,4.225325291,3.297072288,2.385832875,2.323051555,3.063769888,2.921203826,3.298764559,4.15566121,4.485062571,3.823295407,4.11941124
Austria,AUT,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,,,,,,,,,,,,,,,,44572072705,45137617843,53872453295,62464876935,53303167111,52177905257,58563506651,57332677247,63918718788,67964113566,58592136951,60697169895,65938520348
Austria,AUT,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,,,,,,,,,,,,,,,,35699976522,35108707122,40922287460,45142463330,38923307684,38642903105,44363121994,44008576717,50913230021,55062193770,47562335503,48907618501,54738715678
Austria,AUT,"Computer, communications and other services (% of commercial service imports)",TM.VAL.OTHR.ZS.WT,,,,,,,,,,,,,,,,44.99878513,35.92542058,35.74228526,37.54847885,37.54556998,35.20490886,36.16542188,38.6106679,43.15356213,43.73038391,44.27265286,43.99510979,45.51039867
Austria,AUT,"Computer, communications and other services (% of commercial service exports)",TX.VAL.OTHR.ZS.WT,,,,,,,,,,,,,,,,39.59941039,31.79330632,31.66198644,31.93657853,33.29079845,31.33635655,33.2548576,35.17459888,37.11941679,39.02629646,39.09515112,39.52282618,40.40696467
Austria,AUT,Insurance and financial services (% of commercial service exports),TX.VAL.INSF.ZS.WT,,,,,,,,,,,,,,,,3.835408232,5.543870292,8.213097243,8.426867912,7.373466571,7.065492615,7.248165477,7.091397346,6.733234318,6.225169695,5.310979605,5.107301567,4.785025316
Austria,AUT,Insurance and financial services (% of commercial service imports),TM.VAL.INSF.ZS.WT,,,,,,,,,,,,,,,,4.645518328,6.827900961,8.083815918,6.05267925,6.470464816,6.458244172,6.405911798,6.062584395,5.356702829,5.292927504,5.737518806,5.986569372,5.709958766
Azerbaijan,AZE,Commercial service exports (current US$),TX.VAL.SERV.CD.WT,,,,,,165954000,139185000,332048000,320333000,236496000,234444000,255860000,318376000,386776000,497877000,683140000,866927000,1379864000,1575676000,2020435000,2396576000,2934415000,4681048000,4106388000,4268861000,4423067000,4340954000,4660773000
Azerbaijan,AZE,Commercial service imports (current US$),TM.VAL.SERV.CD.WT,,,,,,296580000,432614000,714127000,692254000,475796000,475200000,650254000,1291751000,2027858000,2707863000,2630914000,2859242000,3331106000,3852324000,3612695000,3845497000,5740836000,7330045000,8175659000,10187452000,8553411000,7434281000,8004015000
